,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,month_int,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx
42623,66,self-employed,married,tertiary,no,147,no,no,telephone,12,jan,6.85,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42624,31,technician,single,secondary,no,2544,no,no,cellular,12,jan,3.82,1,279,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42625,66,retired,single,tertiary,no,0,no,no,cellular,12,jan,1.75,1,92,2,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42626,25,technician,single,secondary,no,4859,no,no,cellular,12,jan,3.78,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42628,25,blue-collar,single,secondary,no,2007,no,no,cellular,12,jan,4.42,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42629,47,admin.,single,secondary,no,3696,no,no,cellular,12,jan,12.63,4,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42630,30,technician,married,tertiary,no,2166,no,no,cellular,12,jan,5.27,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42631,28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,6.82,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42632,29,blue-collar,single,secondary,no,180,no,no,cellular,12,jan,5.83,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42633,49,management,married,tertiary,no,1093,yes,yes,cellular,12,jan,4.05,2,91,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42634,21,student,single,secondary,no,2488,no,no,telephone,12,jan,11.02,2,92,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42635,87,retired,married,primary,no,2190,no,no,telephone,12,jan,8.53,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42637,22,student,single,secondary,no,254,no,no,cellular,13,jan,2.38,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42638,32,management,single,tertiary,no,1962,no,no,cellular,13,jan,2.17,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42639,28,self-employed,single,tertiary,no,1579,no,no,cellular,13,jan,2.72,1,91,3,failure,1,1,92.16,1.2,2.859,4870.5,92.16
42640,64,retired,married,tertiary,no,2139,no,no,cellular,13,jan,3.83,1,91,2,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42641,31,technician,single,secondary,no,253,no,no,cellular,13,jan,4.37,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42642,62,retired,married,tertiary,no,4692,yes,no,cellular,13,jan,1.88,1,90,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42643,31,unemployed,married,tertiary,no,330,no,no,cellular,13,jan,4.33,1,194,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42644,60,retired,married,secondary,no,938,no,no,cellular,13,jan,6.33,3,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42646,21,student,single,secondary,no,71,no,no,cellular,13,jan,2.82,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42647,24,student,single,secondary,no,3176,no,no,cellular,13,jan,1.8,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42648,40,management,married,tertiary,no,5142,no,no,cellular,13,jan,2.45,2,224,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42649,54,management,divorced,tertiary,no,496,no,no,cellular,13,jan,7.53,3,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42650,80,retired,married,primary,no,1468,no,no,cellular,13,jan,5.5,3,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42654,29,self-employed,single,tertiary,no,270,yes,no,cellular,14,jan,1.83,7,252,4,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42655,35,technician,single,tertiary,no,0,no,no,cellular,14,jan,3.12,7,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42656,70,retired,divorced,primary,no,482,no,no,telephone,14,jan,6.2,1,196,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42658,59,technician,married,primary,no,4198,no,no,cellular,14,jan,5.15,1,91,10,success,1,1,92.16,1.2,2.859,4870.5,92.16
42659,51,admin.,married,secondary,no,423,yes,yes,cellular,14,jan,3.93,1,90,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42661,48,unemployed,married,secondary,no,817,no,no,cellular,14,jan,8.62,1,282,4,success,1,1,92.16,1.2,2.859,4870.5,92.16
42662,81,retired,divorced,tertiary,no,0,no,no,cellular,14,jan,5.95,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42663,48,services,married,secondary,no,517,no,no,cellular,14,jan,4.55,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42664,45,admin.,married,secondary,no,5021,no,no,cellular,14,jan,3.88,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42667,36,admin.,divorced,secondary,no,592,no,no,cellular,14,jan,1.6,7,93,7,success,0,1,92.16,1.2,2.859,4870.5,92.16
42669,33,services,single,secondary,no,133,no,no,cellular,14,jan,5.08,2,274,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42670,32,technician,single,tertiary,no,471,no,no,cellular,14,jan,1.12,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42671,64,housemaid,married,primary,no,768,no,no,cellular,14,jan,6.18,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42673,30,management,single,tertiary,no,536,no,no,cellular,14,jan,6.03,2,91,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42674,59,services,single,secondary,no,739,no,no,cellular,14,jan,6.8,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42675,50,admin.,married,secondary,no,2955,no,no,cellular,14,jan,2.77,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42676,32,admin.,married,secondary,no,366,no,no,cellular,14,jan,6.1,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42677,60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jan,4.92,3,347,1,failure,1,1,92.16,1.2,2.859,4870.5,92.16
42678,39,management,married,tertiary,no,2939,no,no,cellular,15,jan,5.8,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42679,68,retired,married,primary,no,0,no,no,telephone,15,jan,13.57,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42681,65,retired,married,primary,no,2173,no,no,cellular,15,jan,9.05,4,276,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42682,38,services,married,secondary,no,282,no,no,cellular,15,jan,6.0,3,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42683,37,admin.,single,secondary,no,4803,no,no,cellular,15,jan,6.6,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42684,55,management,married,tertiary,no,7803,no,no,cellular,15,jan,7.35,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42685,66,retired,married,secondary,no,154,no,no,telephone,15,jan,1.1,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42687,40,technician,single,tertiary,no,226,no,no,cellular,15,jan,2.93,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42689,35,blue-collar,single,tertiary,no,1830,no,no,cellular,15,jan,1.3,4,93,2,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42690,85,retired,married,primary,no,1255,no,no,cellular,15,jan,3.88,3,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42691,28,management,married,tertiary,no,893,no,no,cellular,18,jan,3.4,2,94,2,success,0,1,92.16,1.2,2.859,4870.5,92.16
42692,57,management,married,tertiary,no,1318,no,no,cellular,18,jan,1.52,2,94,3,success,0,1,92.16,1.2,2.859,4870.5,92.16
42693,79,retired,married,primary,no,8556,no,no,telephone,18,jan,5.43,2,272,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42696,64,retired,married,secondary,no,588,no,no,cellular,18,jan,6.1,1,91,2,failure,1,1,92.16,1.2,2.859,4870.5,92.16
42697,42,technician,married,secondary,no,994,yes,no,cellular,18,jan,7.55,1,67,9,success,1,1,92.16,1.2,2.859,4870.5,92.16
42698,27,student,single,secondary,no,2245,no,no,cellular,18,jan,2.72,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42699,47,blue-collar,married,secondary,no,820,no,no,cellular,18,jan,4.37,1,91,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42700,37,management,married,tertiary,no,539,no,no,cellular,18,jan,9.0,2,115,3,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42701,21,student,single,primary,no,423,no,no,telephone,18,jan,4.78,5,285,5,success,1,1,92.16,1.2,2.859,4870.5,92.16
42702,63,housemaid,married,tertiary,no,1528,no,no,cellular,18,jan,5.15,2,95,3,success,0,1,92.16,1.2,2.859,4870.5,92.16
42703,66,retired,married,secondary,no,203,no,no,cellular,18,jan,5.88,1,195,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42704,28,management,single,tertiary,no,3053,no,no,telephone,18,jan,2.75,4,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42705,19,student,single,primary,no,103,no,no,cellular,18,jan,2.95,2,95,4,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42707,46,admin.,single,secondary,no,1693,yes,no,cellular,25,jan,2.28,1,97,1,success,0,1,92.16,1.2,2.859,4870.5,92.16
42708,42,admin.,married,secondary,no,383,no,no,cellular,25,jan,2.43,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42709,76,retired,married,tertiary,no,2991,no,no,cellular,25,jan,3.25,1,95,2,success,0,1,92.16,1.2,2.859,4870.5,92.16
42710,61,retired,married,secondary,no,86,no,no,cellular,25,jan,10.65,1,94,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42711,62,retired,married,secondary,no,243,no,no,cellular,25,jan,1.95,1,280,1,success,0,1,92.16,1.2,2.859,4870.5,92.16
42712,39,management,married,tertiary,no,1802,no,no,cellular,25,jan,2.15,2,97,2,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42713,37,management,single,tertiary,no,2163,no,no,cellular,25,jan,1.9,1,234,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42714,74,retired,married,tertiary,no,2575,no,no,cellular,25,jan,2.87,2,161,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42715,32,management,single,tertiary,no,307,no,no,cellular,25,jan,1.6,1,201,3,success,0,1,92.16,1.2,2.859,4870.5,92.16
42716,50,management,married,tertiary,no,5969,no,no,cellular,25,jan,7.58,1,544,2,failure,1,1,92.16,1.2,2.859,4870.5,92.16
42718,27,admin.,married,tertiary,no,2855,no,no,cellular,25,jan,4.0,1,301,3,failure,1,1,92.16,1.2,2.859,4870.5,92.16
42720,30,technician,single,secondary,no,323,no,no,cellular,25,jan,1.93,1,151,3,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42721,63,retired,married,secondary,no,2716,no,no,cellular,25,jan,3.42,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42722,63,retired,married,secondary,no,474,no,no,cellular,25,jan,7.05,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42723,36,management,married,tertiary,no,203,no,no,cellular,25,jan,4.25,1,88,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42724,38,unemployed,married,primary,no,7005,yes,no,cellular,25,jan,11.6,1,202,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42725,27,admin.,single,tertiary,no,689,no,no,cellular,26,jan,1.63,1,307,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42726,30,student,single,secondary,no,3096,no,no,cellular,26,jan,2.05,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42728,33,admin.,single,tertiary,no,0,no,no,cellular,26,jan,1.55,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42729,40,admin.,married,tertiary,no,1108,no,no,cellular,26,jan,3.8,1,92,5,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42730,77,retired,married,secondary,no,4112,no,no,telephone,26,jan,26.93,1,95,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42732,56,retired,married,secondary,no,0,no,no,cellular,26,jan,6.88,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42733,68,retired,single,tertiary,no,2144,no,no,cellular,26,jan,11.8,1,96,3,success,1,1,92.16,1.2,2.859,4870.5,92.16
42735,45,admin.,married,secondary,no,2556,no,no,telephone,26,jan,3.27,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42736,30,admin.,single,secondary,no,255,no,no,cellular,27,jan,2.38,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42737,81,retired,married,primary,no,243,no,no,cellular,27,jan,5.67,1,92,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42738,35,technician,married,secondary,no,746,no,yes,cellular,27,jan,4.0,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42741,36,technician,married,tertiary,no,6,yes,no,cellular,27,jan,1.67,1,435,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42742,38,blue-collar,single,secondary,no,0,no,no,cellular,27,jan,4.0,1,92,4,success,0,1,92.16,1.2,2.859,4870.5,92.16
42744,52,services,married,secondary,no,992,yes,no,cellular,27,jan,5.7,1,92,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42745,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,jan,2.73,4,92,4,success,1,1,92.16,1.2,2.859,4870.5,92.16
42749,30,blue-collar,married,secondary,no,319,no,no,cellular,27,jan,3.5,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42752,70,retired,married,secondary,no,2626,no,no,telephone,27,jan,2.92,3,147,2,success,0,1,92.16,1.2,2.859,4870.5,92.16
42753,69,retired,divorced,secondary,no,4572,no,no,cellular,27,jan,3.08,2,92,3,success,0,1,92.16,1.2,2.859,4870.5,92.16
42754,54,admin.,married,secondary,no,0,no,no,cellular,27,jan,9.42,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42755,39,admin.,married,secondary,no,0,no,no,cellular,27,jan,6.1,1,436,10,failure,1,1,92.16,1.2,2.859,4870.5,92.16
42756,44,technician,married,secondary,no,2776,yes,no,cellular,27,jan,11.68,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42757,26,admin.,single,secondary,no,614,no,no,cellular,27,jan,1.72,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42758,56,unemployed,divorced,primary,no,282,no,no,cellular,28,jan,2.6,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42759,73,retired,married,primary,no,279,no,no,cellular,28,jan,6.65,3,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42760,44,admin.,married,secondary,no,2403,yes,no,cellular,28,jan,3.0,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42761,61,retired,married,secondary,no,89,no,no,cellular,28,jan,7.95,2,92,3,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42762,66,retired,married,tertiary,no,908,no,no,cellular,28,jan,2.6,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42763,36,student,single,tertiary,no,129,no,no,cellular,28,jan,15.3,1,93,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42764,33,management,single,tertiary,no,373,no,yes,cellular,28,jan,2.82,3,93,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42766,48,management,married,tertiary,no,157,no,no,cellular,28,jan,6.95,4,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42767,52,services,married,secondary,no,659,no,no,cellular,28,jan,6.5,4,93,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42768,66,retired,married,primary,no,747,no,no,telephone,28,jan,3.38,3,93,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42769,38,technician,single,tertiary,no,6889,yes,no,cellular,28,jan,3.23,1,286,3,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42772,30,blue-collar,married,secondary,no,2493,no,no,cellular,28,jan,4.88,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42773,39,admin.,married,tertiary,no,1022,yes,yes,cellular,28,jan,2.05,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42774,36,management,married,tertiary,no,3949,no,no,cellular,28,jan,2.17,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42776,29,management,single,tertiary,no,187,yes,no,cellular,28,jan,2.57,2,555,2,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42778,42,management,single,tertiary,no,7560,no,no,cellular,28,jan,2.2,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42779,80,retired,married,primary,no,997,no,no,cellular,28,jan,2.52,1,91,3,success,1,1,92.16,1.2,2.859,4870.5,92.16
42780,68,retired,single,primary,no,363,no,no,cellular,28,jan,3.22,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42781,31,housemaid,single,tertiary,no,2017,yes,no,cellular,28,jan,2.78,1,286,5,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42782,33,technician,married,tertiary,no,1699,no,no,cellular,28,jan,3.37,1,83,3,success,1,1,92.16,1.2,2.859,4870.5,92.16
42783,56,technician,married,tertiary,no,1181,no,no,cellular,28,jan,3.1,1,433,1,failure,1,1,92.16,1.2,2.859,4870.5,92.16
42784,64,management,married,tertiary,no,3951,no,no,cellular,28,jan,2.23,1,91,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42785,54,admin.,married,secondary,no,0,no,no,cellular,28,jan,2.68,1,98,2,failure,1,1,92.16,1.2,2.859,4870.5,92.16
42787,52,technician,married,tertiary,no,2557,no,no,cellular,28,jan,2.23,5,204,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42789,34,admin.,married,tertiary,no,0,no,no,cellular,28,jan,2.58,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42791,66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,3.6,1,91,4,success,1,1,92.16,1.2,2.859,4870.5,92.16
42792,36,management,married,tertiary,no,2283,no,no,cellular,28,jan,3.55,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42793,31,self-employed,single,tertiary,no,283,no,no,cellular,28,jan,1.63,2,241,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42794,52,blue-collar,married,primary,no,306,no,no,cellular,28,jan,3.72,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42795,82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jan,1.43,3,93,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42797,60,admin.,married,secondary,no,438,yes,no,telephone,28,jan,2.93,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42798,62,entrepreneur,married,secondary,no,3904,no,no,telephone,29,jan,6.72,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42800,43,self-employed,married,tertiary,no,2501,no,no,cellular,29,jan,2.55,4,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42802,28,admin.,single,secondary,no,261,yes,yes,cellular,29,jan,4.23,3,142,6,success,1,1,92.16,1.2,2.859,4870.5,92.16
42803,26,technician,single,secondary,no,2002,no,no,cellular,29,jan,2.43,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42805,34,management,married,tertiary,no,5878,no,no,cellular,29,jan,2.65,7,98,3,success,0,1,92.16,1.2,2.859,4870.5,92.16
42806,36,technician,married,tertiary,no,202,no,no,cellular,29,jan,5.22,1,120,3,failure,1,1,92.16,1.2,2.859,4870.5,92.16
42807,26,admin.,single,secondary,no,338,no,no,cellular,29,jan,4.08,1,92,3,success,0,1,92.16,1.2,2.859,4870.5,92.16
42808,54,admin.,single,secondary,no,1958,no,no,telephone,29,jan,2.98,1,206,6,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42809,32,management,divorced,tertiary,no,530,yes,no,cellular,29,jan,2.18,1,127,3,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42810,60,blue-collar,married,primary,no,5,no,no,cellular,29,jan,8.88,1,92,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42811,26,technician,single,tertiary,no,1972,yes,no,cellular,29,jan,3.68,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42812,48,management,married,tertiary,no,866,no,no,cellular,29,jan,2.43,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42813,42,management,single,tertiary,no,706,no,no,cellular,29,jan,2.2,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42814,35,unemployed,single,tertiary,no,154,no,no,cellular,29,jan,1.75,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42817,45,management,single,tertiary,no,4831,no,no,cellular,29,jan,7.98,11,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42818,20,student,single,primary,no,0,no,no,cellular,1,feb,2.38,5,91,8,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42819,29,technician,married,secondary,no,1599,yes,no,cellular,1,feb,3.33,2,96,3,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42821,33,entrepreneur,single,secondary,no,278,no,no,cellular,1,feb,9.38,5,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
42822,40,management,single,tertiary,no,257,no,no,cellular,1,feb,2.45,1,209,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42823,40,blue-collar,married,secondary,no,275,yes,no,cellular,1,feb,3.27,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42824,72,retired,single,tertiary,no,1285,no,no,telephone,1,feb,4.67,2,91,7,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42825,77,retired,married,tertiary,no,7802,no,no,telephone,1,feb,8.05,2,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
42826,36,admin.,single,tertiary,no,980,no,no,cellular,1,feb,5.72,2,95,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42827,65,retired,married,tertiary,no,1973,no,no,telephone,2,feb,2.02,1,287,3,success,0,2,92.111,1.1,2.77,4851.0,92.111
42828,60,management,married,tertiary,no,3401,no,no,cellular,2,feb,2.02,1,95,2,success,0,2,92.111,1.1,2.77,4851.0,92.111
42829,37,unemployed,single,tertiary,no,953,yes,no,cellular,2,feb,1.7,1,155,5,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42830,67,management,married,secondary,no,1287,no,no,cellular,2,feb,8.52,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42831,33,management,married,tertiary,no,62,yes,no,cellular,2,feb,1.7,1,264,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42834,45,management,married,tertiary,no,547,no,no,cellular,2,feb,9.62,1,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
42836,33,unemployed,single,tertiary,no,685,yes,no,cellular,2,feb,1.75,1,96,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42837,29,admin.,single,tertiary,no,514,no,no,cellular,2,feb,4.5,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42838,31,admin.,single,secondary,no,523,no,yes,cellular,2,feb,5.38,1,109,5,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42839,65,retired,married,primary,no,493,no,no,cellular,2,feb,5.8,1,109,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42840,56,services,married,secondary,no,1989,no,no,cellular,3,feb,5.6,2,281,2,failure,1,2,92.111,1.1,2.77,4851.0,92.111
42841,76,retired,married,secondary,no,852,no,no,telephone,3,feb,4.72,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42842,53,admin.,single,secondary,no,2398,yes,no,cellular,3,feb,1.8,1,92,1,success,0,2,92.111,1.1,2.77,4851.0,92.111
42845,42,admin.,married,secondary,no,100,yes,no,cellular,3,feb,2.1,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42846,33,technician,married,secondary,no,303,yes,no,cellular,3,feb,5.92,1,301,5,success,1,2,92.111,1.1,2.77,4851.0,92.111
42848,72,retired,married,primary,no,2600,no,no,cellular,3,feb,7.38,2,82,3,success,1,2,92.111,1.1,2.77,4851.0,92.111
42849,44,technician,married,tertiary,no,1818,yes,yes,cellular,3,feb,8.47,1,92,4,failure,1,2,92.111,1.1,2.77,4851.0,92.111
42851,31,unemployed,single,tertiary,no,302,no,no,cellular,3,feb,5.82,1,357,3,success,1,2,92.111,1.1,2.77,4851.0,92.111
42853,52,blue-collar,married,secondary,no,955,no,yes,cellular,3,feb,2.55,1,48,3,success,1,2,92.111,1.1,2.77,4851.0,92.111
42854,35,technician,single,secondary,no,230,no,no,cellular,3,feb,4.8,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42856,37,technician,single,secondary,no,265,yes,yes,cellular,3,feb,2.33,1,366,2,failure,1,2,92.111,1.1,2.77,4851.0,92.111
42857,35,admin.,married,tertiary,no,221,yes,yes,cellular,3,feb,2.37,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42858,34,management,married,tertiary,no,123,no,no,cellular,3,feb,5.02,3,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
42860,45,admin.,married,secondary,no,205,no,no,cellular,3,feb,6.22,1,92,1,success,1,2,92.111,1.1,2.77,4851.0,92.111
42861,37,management,married,tertiary,no,238,no,no,cellular,3,feb,3.08,1,92,1,success,1,2,92.111,1.1,2.77,4851.0,92.111
